road,one-plus-o23,one-plus-o219,one-plus-o220,random--la13,random--la19,random--la104,random--la107,random--la1010,random--la1021,random--la26,random--la219,random--la33,random--la43,random--la411,random--la412,random--la427,random--la430,random--la431,random--la439,random--la512,random--la514,random--la523,random--la532,random--la631,random--la638,random--la660,random--la76,random--la712,random--la727,random--la87
random--la514,0.8,0.8518518518518519,0.8345679012345679,0.9163398692810457,0.8111111111111111,0.8130718954248366,0.7803921568627451,0.8126984126984127,0.7530864197530864,0.7801169590643274,0.817989417989418,0.7936507936507937,0.7904761904761906,0.8055555555555556,0.8222222222222222,0.792156862745098,0.7576719576719577,0.8232804232804233,0.7936507936507936,0.8235294117647058,1.0,0.7844444444444444,0.8013071895424836,0.8311111111111111,0.8365079365079365,0.7725490196078431,0.7999999999999999,0.7999999999999999,0.7883597883597884,0.8105820105820105
random--la523,0.8166666666666667,0.8666666666666667,0.837037037037037,0.8196078431372549,0.7793650793650794,0.8013071895424837,0.7856209150326797,0.7822222222222222,0.7888888888888889,0.8467836257309941,0.81,0.7952380952380953,0.7566666666666667,0.7877777777777778,0.7984126984126985,0.8444444444444444,0.7799999999999999,0.7999999999999999,0.807936507936508,0.8156862745098039,0.7844444444444444,1.0,0.7581699346405228,0.7711111111111111,0.7777777777777778,0.7895424836601308,0.8162962962962963,0.7777777777777778,0.8,0.8
random--la532,0.7738562091503267,0.7895424836601307,0.7699346405228757,0.8143790849673203,0.7746031746031746,0.8130718954248366,0.7843137254901961,0.8169934640522876,0.7555555555555555,0.7908496732026143,0.7869281045751634,0.7587301587301587,0.7581699346405228,0.7986928104575163,0.7714285714285714,0.7647058823529411,0.8392156862745097,0.8274509803921568,0.7984126984126985,0.7816993464052288,0.8013071895424836,0.7581699346405228,1.0,0.7790849673202614,0.8492063492063492,0.7607843137254902,0.7777777777777777,0.8026143790849674,0.8026143790849674,0.7777777777777777
random--la631,0.8477777777777777,0.8308641975308642,0.8382716049382716,0.8156862745098039,0.8777777777777778,0.7986928104575163,0.7947712418300654,0.8544444444444445,0.8185185185185185,0.7929824561403509,0.8222222222222222,0.8317460317460318,0.8177777777777777,0.7833333333333333,0.8142857142857143,0.7973856209150327,0.7922222222222223,0.8088888888888889,0.8126984126984127,0.7607843137254902,0.8311111111111111,0.7711111111111111,0.7790849673202614,1.0,0.8095238095238095,0.7882352941176471,0.7851851851851852,0.7901234567901234,0.8233333333333333,0.7977777777777778
random--la638,0.8380952380952381,0.8095238095238095,0.8047619047619048,0.8126984126984127,0.8111111111111111,0.8317460317460317,0.8126984126984127,0.8555555555555556,0.8,0.792063492063492,0.8412698412698413,0.807936507936508,0.8142857142857143,0.834920634920635,0.8412698412698413,0.7761904761904762,0.8428571428571429,0.8555555555555556,0.888888888888889,0.7968253968253969,0.8365079365079365,0.7777777777777778,0.8492063492063492,0.8095238095238095,1.0,0.7714285714285715,0.7904761904761906,0.7952380952380953,0.8380952380952381,0.861904761904762
random--la660,0.7921568627450981,0.7725490196078432,0.7725490196078432,0.7764705882352941,0.8047619047619048,0.7647058823529411,0.8091503267973856,0.8091503267973856,0.8601307189542484,0.8209150326797385,0.7947712418300654,0.819047619047619,0.7921568627450981,0.8143790849673203,0.792063492063492,0.7921568627450981,0.7712418300653594,0.8091503267973856,0.807936507936508,0.7516339869281046,0.7725490196078431,0.7895424836601308,0.7607843137254902,0.7882352941176471,0.7714285714285715,1.0,0.7925925925925926,0.8156862745098039,0.7895424836601307,0.8326797385620914
random--la76,0.8281481481481482,0.8503703703703703,0.8059259259259259,0.7733333333333334,0.8015873015873016,0.8162962962962963,0.8340740740740741,0.8162962962962963,0.8133333333333334,0.8118518518518518,0.8133333333333334,0.8571428571428572,0.8192592592592592,0.8118518518518518,0.8317460317460318,0.7985185185185185,0.845925925925926,0.8637037037037038,0.8063492063492064,0.7896296296296296,0.7999999999999999,0.8162962962962963,0.7777777777777777,0.7851851851851852,0.7904761904761906,0.7925925925925926,1.0,0.8059259259259259,0.8192592592592592,0.8281481481481482
random--la712,0.8185185185185185,0.8111111111111111,0.825925925925926,0.807843137254902,0.8746031746031746,0.8117647058823529,0.7973856209150326,0.8358024691358025,0.8333333333333334,0.825925925925926,0.8246913580246913,0.8428571428571429,0.808641975308642,0.8518518518518519,0.8063492063492064,0.8313725490196079,0.7876543209876543,0.7975308641975308,0.819047619047619,0.7647058823529411,0.7999999999999999,0.7777777777777778,0.8026143790849674,0.7901234567901234,0.7952380952380953,0.8156862745098039,0.8059259259259259,1.0,0.8345679012345679,0.7888888888888889
random--la727,0.8213333333333334,0.8358024691358025,0.8135802469135802,0.8248366013071895,0.8158730158730159,0.8013071895424837,0.7934640522875818,0.8157407407407408,0.8,0.776608187134503,0.8353535353535353,0.8269841269841269,0.8264550264550264,0.8388888888888888,0.8476190476190477,0.8065359477124183,0.801058201058201,0.8251207729468599,0.8682539682539683,0.7973856209150327,0.7883597883597884,0.8,0.8026143790849674,0.8233333333333333,0.8380952380952381,0.7895424836601307,0.8192592592592592,0.8345679012345679,1.0,0.803030303030303
random--la87,0.7909090909090909,0.8024691358024691,0.7950617283950617,0.8431372549019608,0.7968253968253968,0.8052287581699347,0.7803921568627451,0.8303030303030303,0.7876543209876543,0.7719298245614035,0.803030303030303,0.8015873015873016,0.801058201058201,0.7911111111111111,0.8476190476190477,0.8091503267973856,0.7978835978835979,0.8191919191919191,0.8238095238095238,0.8117647058823529,0.8105820105820105,0.8,0.7777777777777777,0.7977777777777778,0.861904761904762,0.8326797385620914,0.8281481481481482,0.7888888888888889,0.803030303030303,1.0
